sku_id,sku_name,category,is_perishable,avg_daily_demand,lead_time_days,std_dev_demand,current_stock,unit_cost_inr,unit_sp_inr,stockout_hours_last_30d
SKU-09468,Biscuits 100g - Pack 12,Snacks,No,58,1,4.1,522,20.5,26.94,3
SKU-09469,Chocolate Bar 50g - Pack 1,Snacks,No,28,2,3.6,184,32.44,45.42,1
SKU-09470,Cookies 200g - Pack 2,Snacks,No,14,4,2.5,102,48.67,67.06,21
SKU-09471,Shampoo 180ml - Pack 3,Personal Care,No,13,4,1.8,51,91.19,128.82,19
SKU-09472,Soap 100g - Pack 4,Personal Care,No,24,3,3.2,159,30.67,41.38,5
SKU-09473,Toothpaste 100g - Pack 5,Personal Care,No,23,3,2.2,123,71.57,91.34,3
SKU-09474,Face Wash 100ml - Pack 6,Personal Care,No,10,5,2.1,48,106.62,154.08,5
SKU-09475,Hand Wash 250ml - Pack 7,Personal Care,No,15,4,1.8,77,81.11,119.51,6
SKU-09476,Milk 500ml - Pack 8,Dairy,Yes,40,2,1.7,133,26.1,47.87,13
SKU-09477,Curd 400g - Pack 9,Dairy,Yes,29,1,1.7,83,28.53,39.96,4
SKU-09478,Paneer 200g - Pack 10,Dairy,Yes,22,3,1.4,64,55.86,75.46,2
SKU-09479,Butter 100g - Pack 11,Dairy,Yes,8,2,0.9,34,55.35,67.98,1
SKU-09480,Cheese Slices 200g - Pack 12,Dairy,Yes,12,3,1.7,51,81.13,108.92,4
SKU-09481,Bread White 400g - Pack 1,Bakery,Yes,26,1,2.6,66,27.32,36.17,19
SKU-09482,Bread Brown 400g - Pack 2,Bakery,Yes,21,2,1.8,65,36.61,45.04,6
SKU-09483,Croissant 2pc - Pack 3,Bakery,Yes,7,1,1.8,13,52.13,68.15,13
SKU-09484,Muffin 2pc - Pack 4,Bakery,Yes,13,2,1.6,21,52.83,66.76,12
SKU-09485,Burger Buns 4pc - Pack 5,Bakery,Yes,12,1,2.1,40,37.73,51.38,2
SKU-09486,Cola 500ml - Pack 6,Beverages,No,29,3,4.9,234,28.24,41.18,0
SKU-09487,Orange Juice 1L - Pack 7,Beverages,No,20,3,2.5,94,72.33,102.1,8
SKU-09488,Mineral Water 1L - Pack 8,Beverages,No,48,2,5.2,304,12.22,20.58,17
SKU-09489,Energy Drink 250ml - Pack 9,Beverages,No,17,1,2.9,77,60.18,86.85,0
SKU-09490,Cold Coffee 250ml - Pack 10,Beverages,No,14,1,2.5,64,56.31,76.2,12
SKU-09491,Potato Chips 100g - Pack 11,Snacks,No,30,2,3.1,227,27.37,37.19,12
SKU-09492,Namkeen 200g - Pack 12,Snacks,No,9,2,2.9,56,44.52,65.86,3
SKU-09493,Biscuits 100g - Pack 1,Snacks,No,44,3,4.4,397,18.17,26.04,3
SKU-09494,Chocolate Bar 50g - Pack 2,Snacks,No,19,2,3.2,127,33.09,47.46,5
SKU-09495,Cookies 200g - Pack 3,Snacks,No,15,3,2.0,101,44.85,68.84,5
SKU-09496,Shampoo 180ml - Pack 4,Personal Care,No,11,4,1.5,47,88.8,117.41,6
SKU-09497,Soap 100g - Pack 5,Personal Care,No,26,3,2.8,164,28.96,43.31,4
SKU-09498,Toothpaste 100g - Pack 6,Personal Care,No,14,4,2.7,81,68.9,89.18,4
SKU-09499,Face Wash 100ml - Pack 7,Personal Care,No,13,4,2.2,61,102.3,147.77,11
SKU-09500,Hand Wash 250ml - Pack 8,Personal Care,No,10,3,1.9,52,71.25,103.74,5
SKU-09501,Milk 500ml - Pack 9,Dairy,Yes,33,1,2.0,88,27.27,44.03,7
SKU-09502,Curd 400g - Pack 10,Dairy,Yes,23,1,1.2,67,25.03,35.63,12
SKU-09503,Paneer 200g - Pack 11,Dairy,Yes,19,2,1.6,66,54.95,79.92,3
SKU-09504,Butter 100g - Pack 12,Dairy,Yes,9,3,1.0,34,58.3,68.04,6
SKU-09505,Cheese Slices 200g - Pack 1,Dairy,Yes,8,2,1.3,28,80.65,104.1,15
SKU-09506,Bread White 400g - Pack 2,Bakery,Yes,17,1,3.3,30,29.33,40.8,3
SKU-09507,Bread Brown 400g - Pack 3,Bakery,Yes,12,1,1.2,29,30.65,42.56,1
SKU-09508,Croissant 2pc - Pack 4,Bakery,Yes,9,1,1.3,21,52.98,76.28,9
SKU-09509,Muffin 2pc - Pack 5,Bakery,Yes,11,2,1.2,28,47.68,66.16,1
SKU-09510,Burger Buns 4pc - Pack 6,Bakery,Yes,10,3,2.1,30,36.34,48.6,3
SKU-09511,Cola 500ml - Pack 7,Beverages,No,47,1,3.7,371,27.02,42.32,3
SKU-09512,Orange Juice 1L - Pack 8,Beverages,No,22,2,2.9,108,78.95,98.09,7
SKU-09513,Mineral Water 1L - Pack 9,Beverages,No,42,1,5.5,273,11.62,20.23,11
SKU-09514,Energy Drink 250ml - Pack 10,Beverages,No,13,2,2.4,62,70.82,91.51,6
SKU-09515,Cold Coffee 250ml - Pack 11,Beverages,No,12,2,2.2,48,58.42,77.48,6
SKU-09516,Potato Chips 100g - Pack 12,Snacks,No,38,2,2.9,280,24.32,38.52,1
SKU-09517,Namkeen 200g - Pack 1,Snacks,No,16,2,2.7,90,46.06,65.85,15
SKU-09518,Biscuits 100g - Pack 2,Snacks,No,42,1,4.5,388,18.34,30.65,2
SKU-09519,Chocolate Bar 50g - Pack 3,Snacks,No,35,3,3.1,231,29.83,44.76,1
SKU-09520,Cookies 200g - Pack 4,Snacks,No,13,3,2.0,95,46.15,63.86,22
SKU-09521,Shampoo 180ml - Pack 5,Personal Care,No,10,3,2.3,41,93.41,122.31,13
SKU-09522,Soap 100g - Pack 6,Personal Care,No,31,4,2.8,207,28.1,41.06,9
SKU-09523,Toothpaste 100g - Pack 7,Personal Care,No,16,5,2.2,88,61.3,93.88,1
SKU-09524,Face Wash 100ml - Pack 8,Personal Care,No,6,4,1.2,28,108.43,140.69,1
SKU-09525,Hand Wash 250ml - Pack 9,Personal Care,No,13,4,1.7,56,79.61,112.44,7
SKU-09526,Milk 500ml - Pack 10,Dairy,Yes,33,2,2.2,121,29.32,44.01,10
SKU-09527,Curd 400g - Pack 11,Dairy,Yes,26,3,1.1,60,23.33,41.19,5
SKU-09528,Paneer 200g - Pack 12,Dairy,Yes,15,4,1.4,53,64.48,73.65,12
SKU-09529,Butter 100g - Pack 1,Dairy,Yes,8,3,1.0,36,50.26,72.52,14
SKU-09530,Cheese Slices 200g - Pack 2,Dairy,Yes,9,2,1.3,33,78.01,95.04,6
SKU-09531,Bread White 400g - Pack 3,Bakery,Yes,23,1,2.1,50,25.53,40.62,10
SKU-09532,Bread Brown 400g - Pack 4,Bakery,Yes,13,2,2.1,27,33.23,47.62,8
SKU-09533,Croissant 2pc - Pack 5,Bakery,Yes,9,1,1.0,18,52.94,72.68,2
SKU-09534,Muffin 2pc - Pack 6,Bakery,Yes,8,3,1.4,19,48.45,65.05,31
SKU-09535,Burger Buns 4pc - Pack 7,Bakery,Yes,13,2,1.7,45,35.96,48.14,6
SKU-09536,Cola 500ml - Pack 8,Beverages,No,42,2,4.9,350,26.46,39.43,4
SKU-09537,Orange Juice 1L - Pack 9,Beverages,No,21,4,2.9,103,81.15,100.17,17
SKU-09538,Mineral Water 1L - Pack 10,Beverages,No,62,1,5.6,429,13.02,19.24,10
SKU-09539,Energy Drink 250ml - Pack 11,Beverages,No,17,3,2.6,82,72.11,91.55,8
SKU-09540,Cold Coffee 250ml - Pack 12,Beverages,No,19,3,2.3,78,55.35,73.6,4
SKU-09541,Potato Chips 100g - Pack 1,Snacks,No,34,2,4.1,260,24.83,37.11,1
SKU-09542,Namkeen 200g - Pack 2,Snacks,No,15,2,3.4,88,38.78,63.69,2
SKU-09543,Biscuits 100g - Pack 3,Snacks,No,39,2,4.2,345,17.63,29.29,10
SKU-09544,Chocolate Bar 50g - Pack 4,Snacks,No,23,2,3.7,153,28.95,48.95,7
SKU-09545,Cookies 200g - Pack 5,Snacks,No,17,3,2.3,123,50.47,65.33,5
SKU-09546,Shampoo 180ml - Pack 6,Personal Care,No,14,4,2.3,63,89.86,128.52,8
SKU-09547,Soap 100g - Pack 7,Personal Care,No,21,3,3.1,138,28.08,36.68,3
SKU-09548,Toothpaste 100g - Pack 8,Personal Care,No,16,4,2.1,85,64.48,90.73,7
SKU-09549,Face Wash 100ml - Pack 9,Personal Care,No,9,4,1.8,42,111.54,152.34,1
SKU-09550,Hand Wash 250ml - Pack 10,Personal Care,No,15,4,1.8,73,70.22,104.33,4
SKU-09551,Milk 500ml - Pack 11,Dairy,Yes,39,2,1.8,125,26.82,46.83,2
SKU-09552,Curd 400g - Pack 12,Dairy,Yes,29,2,1.9,84,24.84,35.25,4
SKU-09553,Paneer 200g - Pack 1,Dairy,Yes,15,4,1.3,42,54.0,75.61,7
SKU-09554,Butter 100g - Pack 2,Dairy,Yes,11,3,1.0,52,51.43,69.75,10
SKU-09555,Cheese Slices 200g - Pack 3,Dairy,Yes,8,2,1.7,34,78.04,112.16,5
SKU-09556,Bread White 400g - Pack 4,Bakery,Yes,33,1,2.5,77,25.26,39.79,21
SKU-09557,Bread Brown 400g - Pack 5,Bakery,Yes,12,1,1.5,33,33.48,46.33,3
SKU-09558,Croissant 2pc - Pack 6,Bakery,Yes,9,1,1.6,16,54.41,71.79,5
SKU-09559,Muffin 2pc - Pack 7,Bakery,Yes,12,1,1.7,31,50.03,57.86,7
SKU-09560,Burger Buns 4pc - Pack 8,Bakery,Yes,13,2,2.1,39,34.83,49.7,8
SKU-09561,Cola 500ml - Pack 9,Beverages,No,35,1,6.4,283,26.82,40.39,5
SKU-09562,Orange Juice 1L - Pack 10,Beverages,No,18,2,3.3,104,77.32,96.18,1
SKU-09563,Mineral Water 1L - Pack 11,Beverages,No,55,2,4.8,379,12.29,20.22,5
SKU-09564,Energy Drink 250ml - Pack 12,Beverages,No,18,2,2.6,82,71.39,89.03,7
SKU-09565,Cold Coffee 250ml - Pack 1,Beverages,No,12,2,1.8,52,62.26,77.01,1
SKU-09566,Potato Chips 100g - Pack 2,Snacks,No,27,1,4.9,198,24.27,41.37,1
SKU-09567,Namkeen 200g - Pack 3,Snacks,No,19,2,3.0,119,39.24,63.17,6
SKU-09568,Biscuits 100g - Pack 4,Snacks,No,50,2,5.6,449,13.93,27.15,6
SKU-09569,Chocolate Bar 50g - Pack 5,Snacks,No,31,2,3.0,190,31.01,44.17,3
SKU-09570,Cookies 200g - Pack 6,Snacks,No,13,3,2.3,86,49.12,72.34,1
SKU-09571,Shampoo 180ml - Pack 7,Personal Care,No,13,4,2.2,57,92.63,129.16,14
SKU-09572,Soap 100g - Pack 8,Personal Care,No,27,3,2.7,165,27.58,41.06,0
SKU-09573,Toothpaste 100g - Pack 9,Personal Care,No,11,4,2.5,62,68.69,81.7,2
SKU-09574,Face Wash 100ml - Pack 10,Personal Care,No,10,5,2.0,46,101.73,157.39,3
SKU-09575,Hand Wash 250ml - Pack 11,Personal Care,No,11,4,2.0,51,71.7,100.64,10
SKU-09576,Milk 500ml - Pack 12,Dairy,Yes,36,2,2.0,113,29.46,42.28,5
SKU-09577,Curd 400g - Pack 1,Dairy,Yes,23,2,0.9,64,25.14,34.68,4
SKU-09578,Paneer 200g - Pack 2,Dairy,Yes,19,1,1.3,61,50.82,83.33,5
SKU-09579,Butter 100g - Pack 3,Dairy,Yes,12,4,0.7,54,55.15,66.9,12
SKU-09580,Cheese Slices 200g - Pack 4,Dairy,Yes,8,2,1.5,31,77.17,114.64,2
SKU-09581,Bread White 400g - Pack 5,Bakery,Yes,38,1,2.6,71,30.83,44.73,5
SKU-09582,Bread Brown 400g - Pack 6,Bakery,Yes,17,1,1.3,49,33.06,45.46,6
SKU-09583,Croissant 2pc - Pack 7,Bakery,Yes,8,1,2.3,11,55.33,80.45,1
SKU-09584,Muffin 2pc - Pack 8,Bakery,Yes,9,1,1.7,22,46.67,70.68,14
SKU-09585,Burger Buns 4pc - Pack 9,Bakery,Yes,10,3,1.2,27,35.16,47.31,9
SKU-09586,Cola 500ml - Pack 10,Beverages,No,34,2,4.7,268,28.42,42.74,8
SKU-09587,Orange Juice 1L - Pack 11,Beverages,No,22,3,2.6,132,72.97,99.69,11
SKU-09588,Mineral Water 1L - Pack 12,Beverages,No,32,2,6.6,237,13.12,19.82,7
SKU-09589,Energy Drink 250ml - Pack 1,Beverages,No,20,3,2.5,84,65.75,93.84,1
SKU-09590,Cold Coffee 250ml - Pack 2,Beverages,No,10,2,2.2,41,58.37,71.79,13
SKU-09591,Potato Chips 100g - Pack 3,Snacks,No,28,3,4.4,195,23.03,41.1,3
SKU-09592,Namkeen 200g - Pack 4,Snacks,No,19,1,2.3,112,41.23,60.9,1
SKU-09593,Biscuits 100g - Pack 5,Snacks,No,35,2,4.2,314,18.59,26.64,5
SKU-09594,Chocolate Bar 50g - Pack 6,Snacks,No,27,3,3.6,184,29.64,44.01,6
SKU-09595,Cookies 200g - Pack 7,Snacks,No,18,3,2.5,131,49.86,62.69,10
SKU-09596,Shampoo 180ml - Pack 8,Personal Care,No,16,4,2.4,66,94.42,113.4,16
SKU-09597,Soap 100g - Pack 9,Personal Care,No,31,3,3.1,211,26.74,38.04,21
SKU-09598,Toothpaste 100g - Pack 10,Personal Care,No,19,5,3.3,115,66.42,96.39,3
SKU-09599,Face Wash 100ml - Pack 11,Personal Care,No,9,5,1.7,42,92.31,141.24,3
SKU-09600,Hand Wash 250ml - Pack 12,Personal Care,No,11,4,1.9,54,75.23,108.85,4
SKU-09601,Milk 500ml - Pack 1,Dairy,Yes,38,2,1.9,129,27.77,43.25,5
SKU-09602,Curd 400g - Pack 2,Dairy,Yes,25,2,1.6,80,23.08,39.86,8
SKU-09603,Paneer 200g - Pack 3,Dairy,Yes,14,2,1.8,45,51.48,70.44,3
SKU-09604,Butter 100g - Pack 4,Dairy,Yes,11,2,1.7,53,46.51,66.24,5
SKU-09605,Cheese Slices 200g - Pack 5,Dairy,Yes,8,2,1.3,34,79.94,113.41,21
SKU-09606,Bread White 400g - Pack 6,Bakery,Yes,25,1,3.0,46,28.64,37.59,6
SKU-09607,Bread Brown 400g - Pack 7,Bakery,Yes,18,2,2.0,32,31.91,48.06,3
SKU-09608,Croissant 2pc - Pack 8,Bakery,Yes,12,1,0.9,22,51.75,69.12,13
SKU-09609,Muffin 2pc - Pack 9,Bakery,Yes,7,1,1.8,19,54.11,62.85,4
SKU-09610,Burger Buns 4pc - Pack 10,Bakery,Yes,15,1,2.1,61,33.36,57.14,10
SKU-09611,Cola 500ml - Pack 11,Beverages,No,39,2,5.2,280,28.45,43.74,7
SKU-09612,Orange Juice 1L - Pack 12,Beverages,No,14,3,3.2,79,80.78,102.7,11
SKU-09613,Mineral Water 1L - Pack 1,Beverages,No,51,1,5.5,373,10.8,21.13,5
SKU-09614,Energy Drink 250ml - Pack 2,Beverages,No,14,3,2.9,70,71.5,93.71,7
SKU-09615,Cold Coffee 250ml - Pack 3,Beverages,No,13,2,2.0,53,53.91,68.61,1
SKU-09616,Potato Chips 100g - Pack 4,Snacks,No,29,3,3.8,229,27.0,37.25,4
SKU-09617,Namkeen 200g - Pack 5,Snacks,No,19,2,2.0,115,43.83,63.84,6
SKU-09618,Biscuits 100g - Pack 6,Snacks,No,49,2,4.3,450,17.0,27.61,4
SKU-09619,Chocolate Bar 50g - Pack 7,Snacks,No,28,2,3.7,191,30.13,43.64,7
SKU-09620,Cookies 200g - Pack 8,Snacks,No,9,3,2.7,65,52.27,69.88,4
SKU-09621,Shampoo 180ml - Pack 9,Personal Care,No,6,4,1.3,27,95.43,126.96,3
SKU-09622,Soap 100g - Pack 10,Personal Care,No,20,3,3.0,136,28.64,39.31,7
SKU-09623,Toothpaste 100g - Pack 11,Personal Care,No,13,5,2.4,74,65.49,81.9,30
SKU-09624,Face Wash 100ml - Pack 12,Personal Care,No,9,5,2.0,41,107.93,149.33,6
SKU-09625,Hand Wash 250ml - Pack 1,Personal Care,No,9,3,1.8,43,77.03,105.38,12
SKU-09626,Milk 500ml - Pack 2,Dairy,Yes,31,2,1.9,92,28.82,46.51,2
SKU-09627,Curd 400g - Pack 3,Dairy,Yes,16,3,1.4,46,24.03,40.09,9
SKU-09628,Paneer 200g - Pack 4,Dairy,Yes,16,1,1.3,50,51.35,78.09,1
SKU-09629,Butter 100g - Pack 5,Dairy,Yes,10,3,1.7,38,57.3,66.37,40
SKU-09630,Cheese Slices 200g - Pack 6,Dairy,Yes,10,3,1.6,40,78.59,96.92,3
SKU-09631,Bread White 400g - Pack 7,Bakery,Yes,38,1,2.2,104,28.12,38.88,1
SKU-09632,Bread Brown 400g - Pack 8,Bakery,Yes,15,1,1.9,42,27.15,43.07,9
SKU-09633,Croissant 2pc - Pack 9,Bakery,Yes,9,1,1.9,18,58.35,73.75,11
SKU-09634,Muffin 2pc - Pack 10,Bakery,Yes,12,1,1.8,25,48.07,58.76,4
SKU-09635,Burger Buns 4pc - Pack 11,Bakery,Yes,14,2,1.8,43,36.2,48.91,2
SKU-09636,Cola 500ml - Pack 12,Beverages,No,42,2,4.9,331,28.99,42.44,5
SKU-09637,Orange Juice 1L - Pack 1,Beverages,No,15,4,3.0,77,76.05,103.61,11
SKU-09638,Mineral Water 1L - Pack 2,Beverages,No,48,1,4.6,333,12.44,19.5,11
SKU-09639,Energy Drink 250ml - Pack 3,Beverages,No,21,2,2.6,113,65.56,91.24,8
SKU-09640,Cold Coffee 250ml - Pack 4,Beverages,No,20,1,2.3,88,49.42,74.25,30
SKU-09641,Potato Chips 100g - Pack 5,Snacks,No,32,1,3.5,237,25.66,40.8,16
SKU-09642,Namkeen 200g - Pack 6,Snacks,No,20,2,3.0,124,46.24,65.67,13
SKU-09643,Biscuits 100g - Pack 7,Snacks,No,54,2,4.8,475,18.31,28.97,1
SKU-09644,Chocolate Bar 50g - Pack 8,Snacks,No,28,2,3.6,193,31.73,43.99,11
SKU-09645,Cookies 200g - Pack 9,Snacks,No,14,2,2.4,95,41.5,70.89,13
SKU-09646,Shampoo 180ml - Pack 10,Personal Care,No,13,2,2.1,61,87.61,122.81,3
SKU-09647,Soap 100g - Pack 11,Personal Care,No,27,3,2.5,184,28.31,38.69,1
SKU-09648,Toothpaste 100g - Pack 12,Personal Care,No,16,4,2.0,84,70.27,100.08,7
SKU-09649,Face Wash 100ml - Pack 1,Personal Care,No,8,5,2.3,37,115.97,147.76,11
SKU-09650,Hand Wash 250ml - Pack 2,Personal Care,No,11,4,1.7,59,66.27,107.85,1
SKU-09651,Milk 500ml - Pack 3,Dairy,Yes,40,1,1.7,149,25.56,43.33,0
SKU-09652,Curd 400g - Pack 4,Dairy,Yes,24,2,0.8,79,24.76,35.97,1
SKU-09653,Paneer 200g - Pack 5,Dairy,Yes,21,3,1.5,67,47.49,81.11,11
SKU-09654,Butter 100g - Pack 6,Dairy,Yes,10,3,1.5,41,49.81,66.32,5
SKU-09655,Cheese Slices 200g - Pack 7,Dairy,Yes,11,2,1.4,33,90.25,104.48,12
SKU-09656,Bread White 400g - Pack 8,Bakery,Yes,34,1,2.5,61,28.58,43.24,7
SKU-09657,Bread Brown 400g - Pack 9,Bakery,Yes,16,2,1.3,44,33.0,43.37,2
SKU-09658,Croissant 2pc - Pack 10,Bakery,Yes,11,1,1.4,16,58.1,78.93,8
SKU-09659,Muffin 2pc - Pack 11,Bakery,Yes,9,2,1.1,23,42.05,70.82,1
SKU-09660,Burger Buns 4pc - Pack 12,Bakery,Yes,12,2,1.8,27,34.28,48.78,1
SKU-09661,Cola 500ml - Pack 1,Beverages,No,33,2,4.9,261,26.78,39.66,4
SKU-09662,Orange Juice 1L - Pack 2,Beverages,No,23,2,3.0,119,74.69,96.03,1
SKU-09663,Mineral Water 1L - Pack 3,Beverages,No,42,1,5.4,303,11.29,20.18,1
SKU-09664,Energy Drink 250ml - Pack 4,Beverages,No,15,1,2.6,73,62.52,94.98,2
SKU-09665,Cold Coffee 250ml - Pack 5,Beverages,No,15,3,1.8,66,62.61,76.81,3
SKU-09666,Potato Chips 100g - Pack 6,Snacks,No,23,4,4.0,174,24.0,40.95,4
SKU-09667,Namkeen 200g - Pack 7,Snacks,No,14,2,2.5,87,48.74,61.68,2
SKU-09668,Biscuits 100g - Pack 8,Snacks,No,53,3,3.5,507,17.07,27.37,7
SKU-09669,Chocolate Bar 50g - Pack 9,Snacks,No,24,3,3.2,153,29.87,40.96,5
SKU-09670,Cookies 200g - Pack 10,Snacks,No,13,2,2.0,90,43.89,65.98,2
SKU-09671,Shampoo 180ml - Pack 11,Personal Care,No,9,4,1.9,43,88.85,129.67,1
SKU-09672,Soap 100g - Pack 12,Personal Care,No,35,4,2.6,208,27.47,42.19,2
SKU-09673,Toothpaste 100g - Pack 1,Personal Care,No,15,4,2.7,77,68.08,90.73,1
SKU-09674,Face Wash 100ml - Pack 2,Personal Care,No,8,5,2.0,36,104.88,139.81,0
SKU-09675,Hand Wash 250ml - Pack 3,Personal Care,No,10,4,2.2,43,72.51,107.63,6
SKU-09676,Milk 500ml - Pack 4,Dairy,Yes,24,2,2.3,78,27.19,49.46,3
SKU-09677,Curd 400g - Pack 5,Dairy,Yes,15,1,2.0,34,25.72,37.27,17
SKU-09678,Paneer 200g - Pack 6,Dairy,Yes,11,2,1.7,46,49.73,71.88,1
SKU-09679,Butter 100g - Pack 7,Dairy,Yes,10,3,1.4,44,47.77,64.12,8
SKU-09680,Cheese Slices 200g - Pack 8,Dairy,Yes,6,4,1.3,24,79.54,110.16,30
SKU-09681,Bread White 400g - Pack 9,Bakery,Yes,26,1,2.4,71,26.54,39.35,1
SKU-09682,Bread Brown 400g - Pack 10,Bakery,Yes,15,2,1.4,48,31.88,42.55,1
SKU-09683,Croissant 2pc - Pack 11,Bakery,Yes,8,1,1.4,17,58.67,70.23,2
SKU-09684,Muffin 2pc - Pack 12,Bakery,Yes,11,3,1.9,26,51.08,70.32,27
SKU-09685,Burger Buns 4pc - Pack 1,Bakery,Yes,11,2,2.1,35,32.19,48.38,1
SKU-09686,Cola 500ml - Pack 2,Beverages,No,25,2,5.9,204,28.72,37.58,0
SKU-09687,Orange Juice 1L - Pack 3,Beverages,No,21,4,2.7,116,71.75,101.93,23
SKU-09688,Mineral Water 1L - Pack 4,Beverages,No,39,2,4.9,267,12.37,19.64,4
SKU-09689,Energy Drink 250ml - Pack 5,Beverages,No,18,2,2.6,99,61.23,90.64,1
SKU-09690,Cold Coffee 250ml - Pack 6,Beverages,No,13,2,2.4,58,52.9,73.84,7
SKU-09691,Potato Chips 100g - Pack 7,Snacks,No,21,2,4.2,164,27.1,40.35,2
SKU-09692,Namkeen 200g - Pack 8,Snacks,No,17,3,3.3,103,41.32,61.52,15
SKU-09693,Biscuits 100g - Pack 9,Snacks,No,52,3,3.3,474,16.74,26.34,26
SKU-09694,Chocolate Bar 50g - Pack 10,Snacks,No,24,1,3.5,151,29.47,42.76,9
SKU-09695,Cookies 200g - Pack 11,Snacks,No,13,4,1.7,92,49.91,68.64,6
SKU-09696,Shampoo 180ml - Pack 12,Personal Care,No,13,4,1.9,68,95.91,120.64,6
SKU-09697,Soap 100g - Pack 1,Personal Care,No,26,3,2.8,176,26.41,38.95,12
SKU-09698,Toothpaste 100g - Pack 2,Personal Care,No,17,4,2.9,100,65.8,97.46,11
SKU-09699,Face Wash 100ml - Pack 3,Personal Care,No,9,6,1.4,41,101.2,141.95,11
SKU-09700,Hand Wash 250ml - Pack 4,Personal Care,No,12,5,2.4,63,77.88,100.68,5
SKU-09701,Milk 500ml - Pack 5,Dairy,Yes,35,1,2.2,107,27.38,43.87,2
SKU-09702,Curd 400g - Pack 6,Dairy,Yes,18,2,2.1,46,23.98,39.6,13
SKU-09703,Paneer 200g - Pack 7,Dairy,Yes,21,2,2.2,67,52.11,68.42,21
SKU-09704,Butter 100g - Pack 8,Dairy,Yes,11,3,1.7,49,59.71,76.42,25
SKU-09705,Cheese Slices 200g - Pack 9,Dairy,Yes,9,3,1.6,34,74.71,107.24,5
SKU-09706,Bread White 400g - Pack 10,Bakery,Yes,35,1,2.3,64,27.99,38.26,5
SKU-09707,Bread Brown 400g - Pack 11,Bakery,Yes,18,2,1.8,46,33.76,45.82,8
SKU-09708,Croissant 2pc - Pack 12,Bakery,Yes,8,2,1.6,18,53.54,74.2,3
SKU-09709,Muffin 2pc - Pack 1,Bakery,Yes,8,1,1.6,14,48.82,64.48,3
SKU-09710,Burger Buns 4pc - Pack 2,Bakery,Yes,8,1,1.6,19,32.6,51.3,2
SKU-09711,Cola 500ml - Pack 3,Beverages,No,44,2,5.2,380,28.67,39.82,4
SKU-09712,Orange Juice 1L - Pack 4,Beverages,No,19,3,2.9,94,80.7,99.76,10
SKU-09713,Mineral Water 1L - Pack 5,Beverages,No,26,1,5.6,177,11.99,22.31,0
SKU-09714,Energy Drink 250ml - Pack 6,Beverages,No,14,1,2.9,77,64.27,93.56,3
SKU-09715,Cold Coffee 250ml - Pack 7,Beverages,No,16,1,1.9,65,54.88,75.34,3
SKU-09716,Potato Chips 100g - Pack 8,Snacks,No,29,3,3.2,208,24.33,38.15,6
SKU-09717,Namkeen 200g - Pack 9,Snacks,No,15,2,3.0,94,44.54,64.74,2
SKU-09718,Biscuits 100g - Pack 10,Snacks,No,45,2,4.5,373,16.76,27.52,2
SKU-09719,Chocolate Bar 50g - Pack 11,Snacks,No,37,2,3.8,242,32.57,46.47,3
SKU-09720,Cookies 200g - Pack 12,Snacks,No,16,4,1.8,114,46.76,64.38,5
SKU-09721,Shampoo 180ml - Pack 1,Personal Care,No,10,5,1.3,37,92.82,127.89,2
SKU-09722,Soap 100g - Pack 2,Personal Care,No,24,4,2.8,157,27.02,39.76,10
SKU-09723,Toothpaste 100g - Pack 3,Personal Care,No,13,4,2.1,81,61.05,77.86,2
SKU-09724,Face Wash 100ml - Pack 4,Personal Care,No,10,5,1.9,48,118.53,147.82,1
SKU-09725,Hand Wash 250ml - Pack 5,Personal Care,No,11,3,1.6,59,73.61,107.51,4
SKU-09726,Milk 500ml - Pack 6,Dairy,Yes,36,1,2.0,134,25.89,49.18,12
SKU-09727,Curd 400g - Pack 7,Dairy,Yes,21,2,1.6,50,24.38,37.86,11
SKU-09728,Paneer 200g - Pack 8,Dairy,Yes,17,4,1.3,61,56.2,74.78,44
SKU-09729,Butter 100g - Pack 9,Dairy,Yes,10,3,0.9,46,46.9,64.82,11
SKU-09730,Cheese Slices 200g - Pack 10,Dairy,Yes,11,4,1.6,40,86.74,104.01,6
SKU-09731,Bread White 400g - Pack 11,Bakery,Yes,17,1,2.4,34,27.99,38.45,21
SKU-09732,Bread Brown 400g - Pack 12,Bakery,Yes,12,1,1.5,34,26.6,44.78,14
SKU-09733,Croissant 2pc - Pack 1,Bakery,Yes,9,1,1.4,15,57.35,73.07,25
SKU-09734,Muffin 2pc - Pack 2,Bakery,Yes,11,3,2.3,27,48.87,65.1,9
SKU-09735,Burger Buns 4pc - Pack 3,Bakery,Yes,13,1,1.6,38,36.22,52.15,9
SKU-09736,Cola 500ml - Pack 4,Beverages,No,35,1,4.8,276,27.98,39.5,12
SKU-09737,Orange Juice 1L - Pack 5,Beverages,No,20,3,3.1,108,72.64,98.19,5
SKU-09738,Mineral Water 1L - Pack 6,Beverages,No,30,1,6.1,215,12.06,18.38,12
SKU-09739,Energy Drink 250ml - Pack 7,Beverages,No,16,1,3.0,81,68.63,85.54,7
SKU-09740,Cold Coffee 250ml - Pack 8,Beverages,No,14,3,2.2,60,61.24,73.99,13
SKU-09741,Potato Chips 100g - Pack 9,Snacks,No,49,1,3.3,388,26.37,40.26,10
SKU-09742,Namkeen 200g - Pack 10,Snacks,No,14,4,3.1,92,40.75,68.47,4
SKU-09743,Biscuits 100g - Pack 11,Snacks,No,57,2,4.0,525,16.17,29.48,3
